uniq_id,Back End,C-suite executive,Cloud Computing,Data Scientist,Data or business analyst,Database Administrator(DBA),Designer,DevOps,Educator or academic researcher,Embedded applications or devices developer,Engineering manager,Enterprise application,Front End,Full stack,Game developer,Information Security,Mobile Developer,Network Engineer,Product Manager,QA/Test Developer,Sales professional,Software Developer/Java Developer,Student,System Administrator,Web Developer
c2cc894e6e59df3edd0bb85c3b380b08,,0,,,0.2050823402057763,0.3677322987051834,0,,0,0,0,0.2154334172091692,,,,,,,0.211751943879871,,,,0,,
5ccf0cbce0d533053feb9c71b7ceff60,,0,,,,,0,,0,0,0,,,,,0.4046947782376729,,0.595305221762327,,,,,0,,
9f296f45a89e6e4572389b0c0d083c46,,0,,,,,0,,0,0,0,,0.2216604050885802,,,0.2111622897418792,,0.3464038938893232,,,0.2207734112802173,,0,,
22da485fdec4e569793fbc6d2a0c1cda,0.4113629884760146,0,,,,,0,,0,0,0,,,,,,0.5886370115239853,,,,,,0,,
dfb8662ab78acaa253d9db3e31213bf6,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
a5d7f374c3e944466ccf7647fef42079,,0,,,,,0,,0,0,0,,,,,0.4095504774538706,,,,,,0.5904495225461295,0,,
d912919e528349cd6bd25fc121caf4e5,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
be2756d9450bc004e195f4b672689f34,,0,,,,,0,,0,0,0,,,,,0.4156770898586246,,,,,,0.5843229101413754,0,,
ee163a37a1ab50e07a447b46f8f1f922,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
e4a37978225ec76edc4611b8196b97e7,,0,,,,,0,,0,0,0,0.2783053318427674,,,,0.2880706975237348,,,,,,,0,,0.4336239706334978
d86da764ecd2d58da32e8bfeea0f4c5b,,0,,,,,0,,0,0,0,0.2707387560852628,0.2781577269557475,,,,,,0.4511035169589897,,,,0,,
2f85faa75fe1fe2fbc15810dc931a55c,0.2212145937578863,0,,,,,0,,0,0,0,0.2169019465413876,,,,0.3399044736149797,,,,,0.2219789860857463,,0,,
81dc7222b44c04ede3c2d7945e375484,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
db22ebe36d8dfd9481b8f988046c8a02,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
59a19f642404d0a174b79f9c8570c794,,0,,,,,0,,0,0,0,0.5895483769618068,,,,0.4104516230381933,,,,,,,0,,
45fcf3f4602699ac4ba97ded156d5758,,0,,,,,0,,0,0,0,0.2709249660927613,0.2780434016959662,,,,,,0.4510316322112724,,,,0,,
81b42698b33e4131830122ec0bb15980,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
9f9aa979fdfc8eec0b48d1f78b7859a5,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
921b3eaaf96fd8c86511eeda39347501,,0,,,,,0,,0,0,0,,,,,0.4057090330795208,,,,,0.5942909669204791,,0,,
177e6375bcf21235c7ead473807963e2,,0,,,,,0,,0,0,0,0.2140277897705083,,,,,,,0.3411121539904522,,0.2292569567987645,,0,0.215603099440275,
e088224ad560b8c92a3078c819959a4a,,0,,,0.1984292963841248,,0,,0,0,0,,,,0.1916768973429597,,,,,0.1854786381696577,,,0,0.4244151681032578,
756a2a593eaf1208358882db09fd534f,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
f9a8902f1f882061cef7fb3088e8b667,,0,,,,,0,,0,0,0,0.6121488502025828,,,,,,,0.3878511497974173,,,,0,,
de6c9d10826fd4d39d3e7f3d2f27be6b,0.2209127045192577,0,,,0.3314648624179141,,0,,0,0,0,,,,,0.2224181081089646,,,,,0.2252043249538635,,0,,
2e47243f226482a57b9c5ca42e8b6f36,0.2909796492514964,0,,,,,0,,0,0,0,,,,,0.2799442336400888,,,,,0.4290761171084148,,0,,
9ebe6fbe3277db7a8130cbc6b8a37598,,0,0.2494498866745309,,,,0,,0,0,0,,,,,,,,,0.2453129679082174,0.5052371454172516,,0,,
515de66752dfd19173f7d51cf0c3a696,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
bf5dc74c4afbee8315815685bd242c83,,0,,,,,0,,0,0,0,,,,,0.4102910713561213,,0.5897089286438787,,,,,0,,
7e665aabe3bc8642068bc7f595ca4c58,,0,,,,,0,,0,0,0,,,,,0.4085894357839425,,0.5914105642160574,,,,,0,,
b3ee97fd51a43bb01654c706807b273e,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
e4c656c0e3e96ce4f28324398489ce4e,,0,,0.1076444587776389,,0.1157931775887269,0,,0,0,0,,0.115560287224351,0.1162456799728343,,,0.1176068734239546,0.1166248584947485,,0.1087527655690188,,0.2017718989487266,0,,
4c079c50216e474a4b0fb44f422dc537,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
cd898408f045884f635e21dbe59f892e,,0,,,,,0,,0,0,0,,,,,,,,0.5897444239810049,,0.4102555760189951,,0,,
7a1b5e113ae48afe6a2dcfaa5582906a,,0,,0.4398771657670998,,,0,,0,0,0,0.2776650848125596,,,,,,,,,0.2824577494203407,,0,,
d1b1574b581f37795a40c834bafc9229,0.2238313231179264,0,,,,,0,,0,0,0,0.2244491230265169,0.2109673895457434,,,,,,0.3407521643098133,,,,0,,
c3ff188b77d79d122ead575b29e5609f,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
90dcb902d84bf1ecc64189d10a08ccfe,,0,,,,,0,,0,0,0,,0.4900972075954265,0.2511996208187618,,,,,,,0.2587031715858116,,0,,
0b7092edb74e21b576e83a96c487fe30,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
eabf0a7c2af11bf5c9693d8711f8d8c5,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
a30c84ee631ea971cba8f70f59c52845,,0,,,,,0,,0,0,0,,,,,0.4061457721825149,,,,0.593854227817485,,,0,,
6d602f792cca210d2d048f1d7e4ef119,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
9aa90216f36a50b1699a95ad4f27817d,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
3f1d030986531bd565bd5856347c88bf,,0,,,,,0,,0,0,0,,,,,,,,,0.6686173055039639,,0.331382694496036,0,,
5d43dddca5d343e805ee886dc9e2c066,,0,,0.1735326501575197,0.3215827092414719,,0,,0,0,0,,,0.1716934344058765,,,0.1623518425687735,,,,,,0,,0.1708393636263581
cf8672f0ca15900a6858a1d89c910810,,0,,,0.7063628947785083,,0,,0,0,0,,,,,,,,,0.2936371052214918,,,0,,
e87bf145d5f6eba23509393fc07f8fae,0.2189951903916229,0,,,0.3447066400798452,,0,,0,0,0,,,,,,,,0.219874554991108,,,,0,0.2164236145374239,
ff5efb255a2385e6ab021442d25edc48,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
dd982a0a7e8f204a316f3e5b8a2aca8b,,0,,,0.4385573679664209,,0,,0,0,0,,0.2722142395302429,,,0.2892283925033364,,,,,,,0,,
a83e760fc707f2114e8d65eaecab001c,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
4e52a6b82e2fbe7b818b9eeacf6e6d07,,0,,,,,0,,0,0,0,1.0,,,,,,,,,,,0,,
a2fb90c26fea363ab4253ce52a018302,0.2222179080971286,0,,,,,0,,0,0,0,0.2190979521265073,,,,,,,0.2115047779147644,0.3471793618615995,,,0,,
93ceb5e50ad64572d4dc5fff08431704,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
c4f702bde7bc71298312b6b0f5813257,0.1009761623410787,0,,0.099850046069438,0.1024623355035923,0.1037192429892637,0,,0,0,0,,,0.1002978818691279,,,0.0994441260038836,0.1093219697754184,,0.0989546257606171,,0.18497360968758,0,,
34835c19b2b6d98cc6f803dc092af587,,0,,,,,0,,0,0,0,0.2247408269937297,,,,0.2307332574507571,,,,,0.2183394604872604,0.3261864550682527,0,,
3049442c1d3c4dd39bc02b2f425b819b,,0,,,0.4391070088930537,,0,,0,0,0,,0.2852320816859508,,,,,,,,0.2756609094209953,,0,,
d966df719b620d08331009e0d8d5e22a,,0,,,0.1003987192769145,0.0974628390660478,0,,0,0,0,,,0.102354660170546,0.1002602546049565,,0.1018376128117156,0.1029841192350768,,,,0.1061449750633628,0,0.1049799181246565,0.1835769016467232
be69be6ece6c2663f9f0843e3c703457,,0,,0.1514138463783313,0.1446501423814837,0.1461025556839026,0,,0,0,0,,,,0.1385801750632943,,0.1479605564382567,,,,,0.2712927240547312,0,,
b958f0d6935d17b03f3074cb25d0b056,,0,,,,,0,,0,0,0,0.2955816075835439,,,,0.2855677865492524,,,,0.4188506058672036,,,0,,
ef504279cc3e451bb43d21d6930b9035,,0,0.5850705977178989,,,,0,,0,0,0,,,,,0.4149294022821009,,,,,,,0,,
6d1a45accb187f0aaa9f3e8719c4d334,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
607f3408af7163341d23efefe6d83aa2,,0,0.2004146707030499,,0.2086569150919283,,0,,0,0,0,,,,,,,,,0.2054774395972931,,0.3854509746077285,0,,
cdf4e10dbaae0a0cb2a9bb091e01604b,,0,,,,,0,,0,0,0,,,,,0.4114134000615921,,0.588586599938408,,,,,0,,
924638beb5de716817b93b3790d3e4e0,,0,,,,0.4515818092045113,0,,0,0,0,0.2707813928032198,0.2776367979922688,,,,,,,,,,0,,
6a32b3e6293b8ca52fdf6c3f26d92e2d,,0,,,,,0,,0,0,0,,,,,0.4087903817243592,,0.5912096182756408,,,,,0,,
5626db1f8d04501b0a38d21a7278de52,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
01518c62544aa3e3ee31f8340e769816,0.2199876157290634,0,,,,,0,,0,0,0,0.2265019706238849,,,,,,,0.207527089530126,,,,0,0.3459833241169256,
6667a327b4c113d714528581d7d87dc8,,0,,,,,0,,0,0,0,,,0.2118966119292535,,,0.1935342420055679,0.3892244158698373,,,,,0,,0.2053447301953412
d680d967129ad645f1bd812e9bf8c286,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
40eae011cb2e80c05fefca135dc63d2c,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
771274d58d9a4f3102bdde886a6e28e1,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
046eb0bc8260935aaac37983e064b3e8,,0,,,0.3576479015208792,,0,,0,0,0,,0.2135647128627489,,,,,,0.2096565924919243,,,,0,0.2191307931244476,
add97255e252ebf15f798966ced86d49,,0,,,0.5842675027069489,,0,,0,0,0,,,,,,,,,,0.415732497293051,,0,,
8c6f35ab0e463843e26cbe82d67ccda7,0.1538370244210803,0,,,,0.2468374024947813,0,,0,0,0,,0.1459945085518159,,,,,0.1496774788750846,0.1520656553929211,,,,0,0.1515879302643166,
f9f1c715c5bd6086d7bbae3a301a06f2,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
f6444a8d9b2efc9c999f9b860be2d532,,0,,,,,0,,0,0,0,,0.1191869476114408,0.1156466256326969,,,0.1110343501947228,0.1123503236609944,0.1195462451006866,0.1960760009825119,,0.111645479782164,0,0.1145140270347822,
8ab53cb04cf1399a7d66b629f9f32482,,0,,,0.2943091506685714,,0,,0,0,0,0.1760194968889304,0.1806973425558465,,,,,,0.1789998701290719,,,,0,0.1699741397575796,
9631d48a526c40e61b676dbff3bb715e,0.2966014308723917,0,,,,,0,,0,0,0,,,,,0.2809236994575311,,,,,,0.4224748696700772,0,,
a8865c42e6698ae3a3f0cf7131efa903,,0,,,,,0,,0,0,0,0.225713143584439,,,,,,,,,0.2238839958349887,0.3371196898330344,0,0.2132831707475379,
d63f0069b5754bb9fa54587aeae076a7,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
408ef4d2b64fa66adb0abc8cba6afde3,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
7d9078279623c763a022fd4477bc9738,,0,0.3818557395998585,,,,0,,0,0,0,,,,,,,0.2042176864865948,,,,,0,0.2136396539854604,0.200286919928086
0ae07eeb9618df382baf1c4e6c02ee69,,0,,,0.1298977530323699,,0,,0,0,0,0.2334347570274846,,0.1285656105133749,,,,0.124003974415795,0.1342780514634841,,,,0,0.1271763378597187,0.1226435156877726
c47f1b1e954d0637da204daafe1d8305,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
ffe15974d709ed7a6ce56cb69d43bc4b,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
834531da78b86603ab105060e83d4b4f,,0,,,,,0,1.0,0,0,0,,,,,,,,,,,,0,,
e64471d37e68c5056e97840172dd1bfc,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
67174bf4332a0a71319a14495467907e,0.4109769130146316,0,,,,,0,,0,0,0,,,,,,,0.5890230869853684,,,,,0,,
0d34dacce5ea5ccdca13c6c6f49eb131,,0,,,0.4276977692599579,,0,,0,0,0,,,,,0.2850016411912369,,,,,0.2873005895488052,,0,,
8d4623678f2dacf416b23f8e4db77b29,,0,,,,,0,,0,0,0,,0.2845962274593188,,,,,,0.2715173988485027,,0.4438863736921785,,0,,
dd56f87f506c16ebafe0a86d4b561eae,,0,,,,0.3568230943774039,0,,0,0,0,0.2141783716740546,0.2193663501392192,,,,,,0.209632183809322,,,,0,,
851d8779168d620ebfe3f7c3cae53e97,0.2162860551513762,0,,,,,0,,0,0,0,0.2194596224211581,,,,0.2287434208681279,,,,,,0.3355109015593377,0,,
ca5b87c6fc5ab7f76263d6476a76dff9,,0,,,,,0,,0,0,0,,,,,0.6065262485823804,,,,,0.3934737514176197,,0,,
9ed17682700872bc573d5c0d4772d881,0.2857737799348758,0,,,0.4275172981367017,,0,,0,0,0,,,,,0.2867089219284225,,,,,,,0,,
fb7ee7ddc0c39f0836544cc4bfa326d4,0.1502228097938455,0,,,,,0,,0,0,0,,,,,,,,0.154598723499962,,0.1549499192418648,0.1461983422041858,0,0.2449570039682367,0.1490732012919051
ca99ebf363a0583afd4a6b4759d29a48,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
9ca797cc6aba4f786b14cae74ef7d124,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
bf99724f4e1f30779c643f6934ddd071,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
3acc22b025f65400272d44300613fcec,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
a804693c265cb4f98ba0d87bbd677326,0.2219365698741071,0,,,,,0,,0,0,0,,,,,0.222893752572573,,,0.3319389247477885,,0.2232307528055313,,0,,
a93fca3ad2b302d3ca48a1cf1266f529,,0,,,,,0,,0,0,0,,,,,0.2870219835736525,,0.4216168580040386,,,0.291361158422309,,0,,
eb6d3e1c8504a5b14804d5e229b31d91,,0,,,,,0,,0,0,0,,,0.5921164735855265,,0.4078835264144735,,,,,,,0,,
332703fa5c984a57a01604efde176a63,,0,,,,,0,,0,0,0,0.2231172639419205,,,,0.2240305671211625,,,0.328455534796385,,0.2243966341405316,,0,,
b147cf6c5aed952c2dec5f454f69c2b9,,0,,,,,0,,0,0,0,,,,,0.4149076753348093,,,0.5850923246651907,,,,0,,
bd3c8b2f769a547ece4ef1e02f65176f,0.2886051367853089,0,,,,,0,,0,0,0,,,,,,,0.4357833684154964,,,,,0,0.2756114947991947,
1103c2e1f92aaed250f262ce397f86ff,0.2218880081036734,0,,,,,0,,0,0,0,,,,,0.2227199757873825,,,0.3318929023616289,,0.223499113747315,,0,,
6e22c8e213638e34556a07fffc819fef,,0,,,,,0,,0,0,0,,0.2182346901821075,0.2085905859873474,,,,,0.3558847052824429,,,,0,0.2172900185481021,
42cba7a51b0b96b06a62aca6bb2c5801,,0,0.3231546682621709,,,,0,,0,0,0,,,,,,,,,,0.6768453317378291,,0,,
6f23b0d3999cbead30ffed973e071f30,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
ded4c228d69ae897d7c347d6868b25ad,,0,,,,,0,1.0,0,0,0,,,,,,,,,,,,0,,
00ca6cd3c9174e5e2b9968e832d16a20,0.1154974240610589,0,,0.1133279275244569,,0.1115946223442106,0,,0,0,0,,,,,,,0.1133651735188983,0.1169115719633421,,0.1196208715835282,0.1871521209085106,0,0.1225302880959942,
bdf8cb025a42066a9c2c2ab1182eaf74,0.1322090599479101,0,,,0.2158534735620878,,0,,0,0,0,0.1336297711116205,,,,,,0.127160263192871,0.1364526998695646,,,0.1278877043909439,0,,0.1268070279250019
74b2e25161468b9613c702d77d22d07a,0.2221307842003158,0,,,,,0,,0,0,0,0.2201711331073816,0.210667058255454,,,,,,0.3470310244368486,,,,0,,
224b6724c77441182397e8395a218594,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
3f42bf34089117779c6def24087d9ee0,,0,,,0.5887578777220155,,0,,0,0,0,,,,,0.4112421222779845,,,,,,,0,,
2ffd8fcfbb2e81fe9fbe26692983d4e0,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
8fd92d44e52eeaa50c520f4433afdcae,,0,,,,,0,,0,0,0,,,,,0.4076233131052865,,,0.5923766868947135,,,,0,,
d9e83e7a0b51796cfbc451b059ade482,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
1557cb6f540514297387f6e599e7b14e,0.0936692500180208,0,,,,0.0905827174518881,0,,0,0,0,,0.0902706976109665,0.0945888132558017,,,,0.0908147409424939,0.0960653515892375,,0.1604995095218915,0.0920817872270019,0,0.0953388537318544,0.0960882786508432
8d2150f65b98542b11fbf9da3cb6e2fb,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
026bdc2494725d848f07bbb123ec4e1d,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
45f3c9de710a5fd597db77ba1ac4296b,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
6f11886fa7d53e8fe3318a10d4253bed,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
b315134b3b0fad33cd420d1681999fc6,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
bd5d06803bcbf16947410ae528ea28eb,,0,,,,,0,,0,0,0,0.184761232087898,0.1799802419797842,,,,,0.2893329330802378,0.1723132501677881,,,,0,0.1736123426842918,
720e963508821c06ea8fb7e90f9218b4,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
3fb17e49dc3851b5c5f902095af3af0b,,0,,,,,0,,0,0,0,,,,,,1.0,,,,,,0,,
db8ae4830c9adcb180fc4040d3442562,,0,,,0.1514362700125756,0.2667664410018222,0,,0,0,0,,,0.1464703792097111,,,,0.1453847822271659,,,,,0,0.1479294076118127,0.1420127199369123
41a5b1c5630c487f01a8da71236781bd,0.2271884083758687,0,,,,,0,,0,0,0,,,,,0.2247289280468364,,,,,0.217563531720871,,0,,0.3305191318564238
47a70d2794ab09c4b59d262f78019953,,0,,,0.1729833849077219,,0,,0,0,0,0.3074757319677138,,0.1756987071490985,,,,0.1710806714827394,,,,,0,,0.1727615044927262
f87f41c66855a16c7be9a6ea5e1aa1f3,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
d4df89407b205badca6204bab2e37feb,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
c8589e7dfae6ab63e788aa45edd54f66,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
5327367b2258b4e20ef781a1b463ce5c,,0,,,0.1004737005775332,0.1015322281873794,0,,0,0,0,,0.1033080464630375,0.1015903189076603,,,,0.1003076973669932,,,0.177513112289085,0.1035222193894536,0,0.1076966350483933,0.104056041770464
be2784d3a3092a1fdb410b260622195d,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
7d69ba6cfe4e5b23af4b5615e06ea23e,0.4103915532107633,0,,,,,0,,0,0,0,0.5896084467892366,,,,,,,,,,,0,,
f43a022aa9e0d3a391c4f317e775e71f,,0,,,,,0,,0,0,0,0.2848433090411049,,,,0.2951440634967565,,0.4200126274621384,,,,,0,,
6e8f4f501be5d463bbf4305ba0274fea,,0,,,,,0,,0,0,0,,1.0,,,,,,,,,,0,,
c07c7f6c5ff7e37679bd9c99ab01837b,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,1.0,
dfdabf3fb1d7796a604d40cf47950bc6,,0,,,,,0,,0,0,0,0.2178571261710823,,,,0.2303260737867172,,,,,0.2206325536526609,,0,,0.3311842463895396
7ac7b702b6a631044b23305a8b4d0420,,0,0.1341124917170917,0.1493874460315261,,0.1492526115846266,0,,0,0,0,,,,0.1400007471918302,,0.1492932792506184,,,,0.2779534242243069,,0,,
392efdbd8d842f4ef678262c85c90f4d,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
1902913be78b20a060410d0fe06aeac8,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
a07d15a9de80f836e582d63044fe4bb6,,0,,,0.2992923377913915,,0,,0,0,0,,0.1797958539302048,,,,0.1658255363972973,0.1812317211340226,,,,,0,,0.1738545507470836
978820f078aa8ab8d74c6121e0bb4833,,0,,,,,0,,0,0,0,,,,,0.2947634688549236,,0.4161955388492208,,,0.2890409922958556,,0,,
567279bc839dad2d76e87feb6ff81630,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
7ef6976bc7be7626baf4d83045bed2aa,0.1742128832271238,0,,,,,0,,0,0,0,,,,,0.2920857049886111,,0.1777414462320116,0.1741930615533721,,0.1817669039988812,,0,,
92c1aba72041005455fbd6d6bea89be4,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
985da45a58a8c96a90939fb7e5268725,,0,,,,,0,,0,0,0,,0.1747048920930698,,,,,0.1744453146397992,0.1839215273929657,0.2918639785848835,,,0,0.1750642872892816,
396c2efa2cda1e411d7360f2a4863cb0,,0,,0.1279912337255263,0.2194556887046277,,0,,0,0,0,,0.1341696357514666,0.1280009925393268,,,,0.1307304555159379,,,,,0,0.131748598342838,0.1279033954202765
f1c405460964f32fb3f6cd18a24aa133,0.1763372964703383,0,,,,,0,,0,0,0,,,,,,,,0.1744239755774014,0.2895811079974162,0.1828626634964843,,0,0.1767949564583596,
c72481f2fc6f0958603870b0de1bded9,,0,,,,,0,,0,0,0,,,,,,,,1.0,,,,0,,
a87255a7e6e3b16bf4de041c78012fa9,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
02a20e31c6b2deabac86f76dfb0001c5,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
36e0048f26acde438abf2786a8e8db7c,0.2205439639743985,0,,,,,0,,0,0,0,,,,,0.2272919775779793,,0.3320873254902846,,,0.2200767329573373,,0,,
659bc8ec8fbcb16936c3c25d9968c0aa,,0,,,0.4212347258586707,,0,,0,0,0,,,,,0.2929320412710434,,,,,0.2858332328702859,,0,,
fe19f06fb91b59d30085c48eab429337,0.2252507225322822,0,,,,,0,,0,0,0,,,,,0.2161513500663804,,,,,0.2157827703899865,0.3428151570113507,0,,
0e011311441632070b33506d404812b2,0.1193991054841188,0,,,,,0,,0,0,0,0.1148223454800463,0.1129659873105718,0.1136360371169488,,0.1184704059215384,,,,,0.1171922121561797,0.1900068432884484,0,,0.1135070632421476
0f14e1e3b10835861411b6ee806670b5,,0,,,,,0,,0,0,0,1.0,,,,,,,,,,,0,,
fa195beaa94f0b9c4f33c43dfc6097b2,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
fea2b7b597dae25ef431af1d27ca542e,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
1f37ad84434fd62d0b5420c8e309964f,,0,,,0.5838231416326366,,0,,0,0,0,,,,,0.4161768583673634,,,,,,,0,,
cffe77297a7d3238416a1c91b56bfb9d,,0,,,,,0,,0,0,0,1.0,,,,,,,,,,,0,,
e50ddc4eb4412436569c706ea80179d0,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
38de17d828f1886e3e3750964d055981,,0,,,,,0,,0,0,0,,,,,0.5954696077227287,,,,,0.4045303922772714,,0,,
3673b91656de2283c846308e1baca361,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
ae858f128ac952b28c36828294c792ec,0.2172484892329192,0,,0.3389906455250058,,,0,,0,0,0,0.2259262383196944,,,,,,,,,0.2178346269223804,,0,,
4c4793d7468d22d1e00ee4f09bb2f306,,0,0.3318884003913351,,,,0,,0,0,0,,,,,,,,,0.6681115996086648,,,0,,
c6a1f24b9a5a49add6a02ee780627656,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
bd817e2e27447ecef06138e3670e82ef,0.1788155850541099,0,,,,,0,,0,0,0,0.1834037382417069,,,,0.1779802497361273,,,0.2741385067761591,,0.1856619201918968,,0,,
503d5d6ffcdbce8137395d32818fa73f,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
9dbe3e202bb440fe8b1dbcf1d0257100,0.2235407511271689,0,,,,0.3389998338824008,0,,0,0,0,,,,,0.2264931524988233,,,0.2109662624916069,,,,0,,
9dbc4491c1310effbcc5ff7fbb9cf2c9,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
910616b2e41841112d8b765a365279aa,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
ec38c1e5a7f0ab59893b19b74b93cf07,,0,,,,,0,,0,0,0,,,,,,,,,,,1.0,0,,
2f8a21d88df6befd232883d8a8bc733e,,0,,,1.0,,0,,0,0,0,,,,,,,,,,,,0,,
b06325de908797ce6bcdeaea1ed6dcd4,,0,,,,,0,,0,0,0,,,,,0.4156926391014937,,0.5843073608985062,,,,,0,,
c4d8eb2ebce962edffe4b6372108ae76,,0,,0.4311679314150191,,,0,,0,0,0,,0.2846959799139531,,,0.284136088671028,,,,,,,0,,
dc98c5dca90ba13dc3a6136c4cc8db8d,,0,,,,,0,,0,0,0,,,,,0.3744277812813689,,,,0.6255722187186311,,,0,,
12483f758ff65516926d50df38e334bd,0.1747806186919349,0,,,,,0,,0,0,0,0.1847195184108161,,,,,,0.2769038589052598,,,0.1788722590616754,,0,0.1847237449303136,
d12344ce335cea2845848f470ea7f3b6,,0,,,,,0,,0,0,0,,,0.2643826417544458,,,,0.4639925643805928,0.2716247938649614,,,,0,,
7adfbc3a960c236e436b45e406c71519,,0,,,,,0,,0,0,0,,,,,0.4241762726032609,,0.575823727396739,,,,,0,,
f2522e3ba0d0fd92335c354d053f7e15,,0,,,,,0,,0,0,0,,,,,0.4174902379348288,,0.5825097620651711,,,,,0,,
82a519904b68aa55e7925867f7f07951,,0,,,,,0,,0,0,0,,,,,1.0,,,,,,,0,,
450a6db5262ae5bb589a0f3d0057d8fa,,0,,,,,0,,0,0,0,0.1490314061644104,0.1521873966289461,,,,,0.2409140991754003,0.1514657700040571,,0.1575279693150039,,0,0.1488733587121818,
d60495c3ed0b212541623035a4c5d3ae,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
7240c88ed482b7f0a7818caf247ae2b0,,0,,,,0.1900651110289558,0,,0,0,0,0.1213258506463668,0.1155812678967023,0.1132127396338615,,,,,0.1136820104888156,,0.1194816342345511,,0,0.1141950412168159,0.1124563448539308
1df66ea741f97f805a58eed20f74ea64,,0,,,,,0,,0,0,0,,,,,,,,,,,,0,,1.0
1e3c1d8472de38efc5c2027eb4b6bdd1,,0,,,,,0,,0,0,0,,,,,0.4158906918052046,,0.5841093081947955,,,,,0,,
34e3c8c512999ee50c4c91031457b5ed,,0,,,,,0,,0,0,0,1.0,,,,,,,,,,,0,,
b06aae99b4181e388e161a8ab597882d,,0,,,,,0,,0,0,0,,,,,,,,,0.2484336954105693,,0.4967729176874001,0,,0.2547933869020305
65b1204a29b0858c090c16f7a4c4904e,,0,,,,,0,,0,0,0,,,,,,,1.0,,,,,0,,
